latorigem,lonorigem,ticketdate,tickettime,usercard,busid,cardtype,sense,valor,route,val,projectid,feed_id,typecard,latdestino,londestino,feed_idstop_id,company,periodrange,tickettimerange,trafficzoneidorign,trafficzoneiddestination,totalcapacity,ticketmonth,ticketdateusercardtickettime,grididorign,grididdestination,validationorder,travelleddistance,ticketdatetime,startoperation,endoperation,stop_idorigem,stop_iddestino,tickettimehour,motive,status
-19.468601,-44.23991,2023-07-26,19:32:20,1825090550,1905,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800230S47082P19:20:00,Vale Transporte,-19.471977,-44.195122,800230S47082P19:20:006116343,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,19:30:00,10.0,10,0.0,7,2023-07-26182509055019:32:20,200ME60174N91454,200ME60174N91454,2,,2023-07-26 19:32:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6116343.0,6116343.0,19,casa,
-19.464428,-44.247868,2023-07-26,17:07:56,1825125158,20012,URBANO - VALE TRANSPORTE, ,4.25,004,,688,920876S47082P16:45:00,Vale Transporte,-19.467903,-44.200432,920876S47082P16:45:006116454,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,1.0,1,0.0,7,2023-07-26182512515817:07:56,200ME60166N91460,200ME60166N91460,2,,2023-07-26 17:07:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116454.0,6116454.0,17,casa,
-19.418736,-44.199551,2023-07-26,06:26:10,1025219926,14188,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775872S47082P05:55:00,Vale Transporte,-19.434053,-44.207748,775872S47082P05:55:006397257,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,92.0,73,0.0,7,2023-07-26102521992606:26:10,200ME60218N91508,200ME60208N91492,1,,2023-07-26 06:26:10,2023-07-26 04:30:00,2023-07-27 04:29:59,6397257.0,6115757.0,06,trabalho,
-19.434053,-44.207748,2023-07-26,17:02:36,1025219926,11157,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803415S47082P16:45:00,Vale Transporte,-19.418736,-44.199551,803415S47082P16:45:006115757,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,73.0,73,0.0,7,2023-07-26102521992617:02:36,200ME60208N91492,200ME60208N91492,2,,2023-07-26 17:02:36,2023-07-26 04:30:00,2023-07-27 04:29:59,6115757.0,6115757.0,17,casa,
-19.411419,-44.195835,2023-07-26,05:59:04,1025499334,12013,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803418S47082P05:40:00,Vale Transporte,-19.465439,-44.252708,803418S47082P05:40:006397249,,Pico Manhã,05:30:00,92.0,7,,7,2023-07-26102549933405:59:04,200ME60222N91516,200ME60160N91458,1,,2023-07-26 05:59:04,2023-07-26 04:30:00,2023-07-27 04:29:59,6397249.0,6116024.0,05,trabalho,
-19.465439,-44.252708,2023-07-26,17:12:46,1025499334,12169,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P17:00:00,Vale Transporte,-19.420227,-44.24522,804622S47082P17:00:006116024,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,7.0,81,0.0,7,2023-07-26102549933417:12:46,200ME60160N91458,200ME60170N91508,2,,2023-07-26 17:12:46,2023-07-26 04:30:00,2023-07-27 04:29:59,6116024.0,6116661.0,17,outros motivos,
-19.461008,-44.241055,2023-07-26,20:23:42,1025499334,11157,URBANO - VALE TRANSPORTE, ,2.12,015,,688,,Vale Transporte,-19.411419,-44.195835,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,20:00:00,3.0,7,0.0,7,2023-07-26102549933420:23:42,200ME60172N91464,200ME60160N91458,4,,2023-07-26 20:23:42,2023-07-26 04:30:00,2023-07-27 04:29:59,,6116024.0,20,casa,
-19.468346,-44.191875,2023-07-26,09:01:50,1025606070,1902,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775890S47082P09:00:00,Vale Transporte,-19.469481,-44.224792,775890S47082P09:00:006116213,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:00:00,68.0,12,0.0,7,2023-07-26102560607009:01:50,200ME60224N91454,200ME60190N91454,1,,2023-07-26 09:01:50,2023-07-26 04:30:00,2023-07-27 04:29:59,6116213.0,6226317.0,09,outros motivos,
-19.459846,-44.241203,2023-07-26,11:48:42,1025606070,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,,Vale Transporte,-19.468346,-44.191875,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:30:00,3.0,12,0.0,7,2023-07-26102560607011:48:42,200ME60172N91464,200ME60190N91454,3,,2023-07-26 11:48:42,2023-07-26 04:30:00,2023-07-27 04:29:59,,6226317.0,11,casa,
-19.446653,-44.325375,2023-07-26,19:34:30,1025609062,1901,URBANO - VALE TRANSPORTE, ,4.25,012,,688,805170S47082P19:00:00,Vale Transporte,-19.430279,-44.349209,805170S47082P19:00:006116677,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,19:30:00,84.0,84,0.0,7,2023-07-26102560906219:34:30,200ME60086N91482,200ME60086N91482,2,,2023-07-26 19:34:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6116677.0,6116677.0,19,casa,
-19.459997,-44.241573,2023-07-26,18:13:42,1025614486,14221,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803415S47082P17:35:00,Vale Transporte,-19.417397,-44.196152,803415S47082P17:35:006116522,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,3.0,3,0.0,7,2023-07-26102561448618:13:42,200ME60172N91464,200ME60172N91464,2,,2023-07-26 18:13:42,2023-07-26 04:30:00,2023-07-27 04:29:59,6116522.0,6116522.0,18,casa,
-21.214392,-47.225597,2023-07-26,07:19:24,1025645222,20016,URBANO - VALE TRANSPORTE, ,4.25,004,,688,,Vale Transporte,-19.462889,-44.244549,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,,1,0.0,7,2023-07-26102564522207:19:24,,200ME60168N91462,1,,2023-07-26 07:19:24,2023-07-26 04:30:00,2023-07-27 04:29:59,,6116422.0,07,trabalho,
-19.462889,-44.244549,2023-07-26,17:57:46,1025645222,16208,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800228S47082P17:50:00,Vale Transporte,-21.214392,-47.225597,800228S47082P17:50:006116422,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,1.0,1,0.0,7,2023-07-26102564522217:57:46,200ME60168N91462,200ME60168N91462,2,,2023-07-26 17:57:46,2023-07-26 04:30:00,2023-07-27 04:29:59,6116422.0,6116422.0,17,casa,
-19.422695,-44.243916,2023-07-26,09:04:08,1064256512,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P09:00:00,Vale Transporte,-19.443365,-44.244476,775952S47082P09:00:006116396,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:00:00,80.0,32,0.0,7,2023-07-26106425651209:04:08,200ME60172N91506,200ME60170N91482,1,,2023-07-26 09:04:08,2023-07-26 04:30:00,2023-07-27 04:29:59,6116396.0,6116486.0,09,outros motivos,
-19.443365,-44.244476,2023-07-26,11:13:22,1064256512,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P11:00:00,Vale Transporte,-19.422695,-44.243916,775952S47082P11:00:006116486,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:00:00,32.0,32,0.0,7,2023-07-26106425651211:13:22,200ME60170N91482,200ME60170N91482,2,,2023-07-26 11:13:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6116486.0,6116486.0,11,casa,
-19.467131,-44.191101,2023-07-26,06:20:56,1064301408,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,,Vale Transporte,-19.459602,-44.241432,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,68.0,3,0.0,7,2023-07-26106430140806:20:56,200ME60224N91454,200ME60172N91464,1,,2023-07-26 06:20:56,2023-07-26 04:30:00,2023-07-27 04:29:59,,,06,trabalho,
-19.459602,-44.241432,2023-07-26,16:42:00,1064301408,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,,Vale Transporte,-19.467131,-44.191101,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:30:00,3.0,3,0.0,7,2023-07-26106430140816:42:00,200ME60172N91464,200ME60172N91464,2,,2023-07-26 16:42:00,2023-07-26 04:30:00,2023-07-27 04:29:59,,,16,casa,
-19.467409,-44.208218,2023-07-26,13:17:14,1073909040,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775890S47082P13:05:00,Vale Transporte,-19.467587,-44.245243,775890S47082P13:05:006350475,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:00:00,46.0,10,0.0,7,2023-07-26107390904013:17:14,200ME60206N91454,200ME60168N91456,1,,2023-07-26 13:17:14,2023-07-26 04:30:00,2023-07-27 04:29:59,6350475.0,6116077.0,13,trabalho,
-19.467587,-44.245243,2023-07-26,22:21:50,1073909040,20012,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775891S47082P22:05:00,Vale Transporte,-19.467409,-44.208218,775891S47082P22:05:006116077,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,22:00:00,10.0,10,0.0,7,2023-07-26107390904022:21:50,200ME60168N91456,200ME60168N91456,2,,2023-07-26 22:21:50,2023-07-26 04:30:00,2023-07-27 04:29:59,6116077.0,6116077.0,22,casa,
-19.413713,-44.184498,2023-07-26,21:05:36,1078516,14191,URBANO - VALE TRANSPORTE, ,4.25,034,,688,,Vale Transporte,-19.445496,-44.224991,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,21:00:00,105.0,105,0.0,7,2023-07-26107851621:05:36,200ME60234N91514,200ME60234N91514,2,,2023-07-26 21:05:36,2023-07-26 04:30:00,2023-07-27 04:29:59,,,21,casa,
-19.460094,-44.241543,2023-07-26,21:26:56,1091748240,14185,URBANO - VALE TRANSPORTE, ,4.25,034,,688,,Vale Transporte,-19.416487,-44.185986,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,21:00:00,3.0,3,0.0,7,2023-07-26109174824021:26:56,200ME60172N91464,200ME60172N91464,2,,2023-07-26 21:26:56,2023-07-26 04:30:00,2023-07-27 04:29:59,,,21,casa,
-19.420778,-44.190384,2023-07-26,06:29:06,1096035488,12012,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P06:24:00,Vale Transporte,-19.435553,-44.231178,775873S47082P06:24:006397240,,Pico Manhã,06:00:00,92.0,54,,7,2023-07-26109603548806:29:06,200ME60228N91506,200ME60184N91492,1,,2023-07-26 06:29:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6397240.0,6116294.0,06,trabalho,
-19.435553,-44.231178,2023-07-26,17:00:40,1096035488,14202,URBANO - VALE TRANSPORTE, ,4.25,009,,688,801306S47082P16:50:00,Vale Transporte,-19.448467,-44.22879,801306S47082P16:50:006116294,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,54.0,30,0.0,7,2023-07-26109603548817:00:40,200ME60184N91492,200ME60186N91476,2,,2023-07-26 17:00:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6116294.0,6352729.0,17,transferencia,
-19.448467,-44.22879,2023-07-26,17:26:00,1096035488,14107,URBANO - VALE TRANSPORTE, ,2.12,034,,688,2398091S47082P16:55:00,Vale Transporte,-19.420778,-44.190384,2398091S47082P16:55:006352729,,Pico Tarde,17:00:00,30.0,54,,7,2023-07-26109603548817:26:00,200ME60186N91476,200ME60184N91492,3,,2023-07-26 17:26:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6352729.0,6116294.0,17,casa,
-19.467699,-44.244812,2023-07-26,16:25:38,1104298048,1901,URBANO - VALE TRANSPORTE, ,4.25,012,,688,,Vale Transporte,-19.440817,-44.33902,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:00:00,10.0,10,0.0,7,2023-07-26110429804816:25:38,200ME60168N91456,200ME60168N91456,2,,2023-07-26 16:25:38,2023-07-26 04:30:00,2023-07-27 04:29:59,,,16,casa,
-19.437931,-44.245155,2023-07-26,15:03:22,1116973346,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,928306S47082P14:33:00,Vale Transporte,-19.423405,-44.244007,928306S47082P14:33:006226341,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,15:00:00,33.0,33,0.0,7,2023-07-26111697334615:03:22,200ME60170N91488,200ME60170N91488,2,,2023-07-26 15:03:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6226341.0,6226341.0,15,casa,
-19.466618,-44.204506,2023-07-26,07:27:16,1132051324,14218,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800229S47082P07:20:00,Vale Transporte,-19.469025,-44.256512,800229S47082P07:20:006350487,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,46.0,8,0.0,7,2023-07-26113205132407:27:16,200ME60210N91456,200ME60156N91454,1,,2023-07-26 07:27:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6350487.0,6352730.0,07,trabalho,
-19.464479,-44.248066,2023-07-26,17:26:48,1132051324,14218,URBANO - VALE TRANSPORTE, ,2.12,004,,688,800228S47082P17:30:00,Vale Transporte,-19.466618,-44.204506,800228S47082P17:30:006116254,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,1.0,8,0.0,7,2023-07-26113205132417:26:48,200ME60166N91460,200ME60156N91454,3,,2023-07-26 17:26:48,2023-07-26 04:30:00,2023-07-27 04:29:59,6116254.0,6352730.0,17,casa,
-19.468897,-44.256458,2023-07-26,09:38:20,11490347,16207,URBANO - VALE TRANSPORTE, ,4.25,007,,688,928317S47082P08:53:00,Vale Transporte,-19.467661,-44.257214,928317S47082P08:53:006116020,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:30:00,8.0,7,0.0,7,2023-07-261149034709:38:20,200ME60156N91454,200ME60156N91456,1,,2023-07-26 09:38:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6116020.0,6116638.0,09,trabalho,
-19.467661,-44.257214,2023-07-26,18:06:50,11490347,14014,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804621S47082P17:35:00,Vale Transporte,-19.468897,-44.256458,804621S47082P17:35:006116638,,Pico Tarde,18:00:00,7.0,7,,7,2023-07-261149034718:06:50,200ME60156N91456,200ME60156N91456,2,,2023-07-26 18:06:50,2023-07-26 04:30:00,2023-07-27 04:29:59,6116638.0,6116638.0,18,casa,
-19.475185,-44.228317,2023-07-26,08:09:18,11527083,12164,URBANO - VALE TRANSPORTE, ,4.25,001,,688,792660S47082P07:55:00,Vale Transporte,-19.46376,-44.243523,792660S47082P07:55:006226322,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,12.0,1,0.0,7,2023-07-261152708308:09:18,200ME60186N91446,200ME60170N91460,1,,2023-07-26 08:09:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6226322.0,6116454.0,08,trabalho,
-19.463005,-44.243671,2023-07-26,16:14:44,1152730352,14221,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P15:40:00,Vale Transporte,-19.435274,-44.195774,775873S47082P15:40:006116422,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:00:00,2.0,2,0.0,7,2023-07-26115273035216:14:44,200ME60170N91460,200ME60170N91460,2,,2023-07-26 16:14:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6116422.0,6116422.0,16,casa,
-19.478313,-44.218063,2023-07-26,14:10:12,1152784608,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,,Vale Transporte,-19.462858,-44.244987,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,14:00:00,44.0,1,0.0,7,2023-07-26115278460814:10:12,200ME60196N91442,200ME60168N91462,2,,2023-07-26 14:10:12,2023-07-26 04:30:00,2023-07-27 04:29:59,,6116422.0,14,outros motivos,
-19.462858,-44.244987,2023-07-26,16:15:56,1152784608,14221,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P15:40:00,Vale Transporte,-19.460062,-44.241123,775873S47082P15:40:006116422,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:00:00,1.0,44,0.0,7,2023-07-26115278460816:15:56,200ME60168N91462,200ME60196N91442,3,,2023-07-26 16:15:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116422.0,,16,casa,
-19.478313,-44.218063,2023-07-26,14:10:22,1153062032,11152,URBANO - VALE TRANSPORTE, ,4.25,001,,688,,Vale Transporte,-19.46048,-44.241348,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,14:00:00,44.0,3,0.0,7,2023-07-26115306203214:10:22,200ME60196N91442,200ME60172N91464,2,,2023-07-26 14:10:22,2023-07-26 04:30:00,2023-07-27 04:29:59,,6116063.0,14,outros motivos,
-19.359774,-44.250957,2023-07-26,05:49:16,11645451,11139,URBANO - VALE TRANSPORTE, ,4.25,014,,688,,Vale Transporte,-19.467756,-44.244888,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,113.0,10,0.0,7,2023-07-261164545105:49:16,1KME6016N9157,200ME60168N91456,1,,2023-07-26 05:49:16,2023-07-26 04:30:00,2023-07-27 04:29:59,,,05,trabalho,
-19.467756,-44.244888,2023-07-26,18:05:02,11645451,11139,URBANO - VALE TRANSPORTE, ,4.25,014,,688,,Vale Transporte,-19.359774,-44.250957,,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,10.0,10,0.0,7,2023-07-261164545118:05:02,200ME60168N91456,200ME60168N91456,2,,2023-07-26 18:05:02,2023-07-26 04:30:00,2023-07-27 04:29:59,,,18,casa,
-19.470415,-44.225052,2023-07-26,13:21:36,1167398896,16211,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P12:35:00,Vale Transporte,-19.478235,-44.217937,775952S47082P12:35:006116409,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:00:00,12.0,44,0.0,7,2023-07-26116739889613:21:36,200ME60188N91452,200ME60196N91444,1,,2023-07-26 13:21:36,2023-07-26 04:30:00,2023-07-27 04:29:59,6116409.0,,13,trabalho,
-19.439447,-44.219421,2023-07-26,05:36:02,1853067403,14222,URBANO - VALE TRANSPORTE, ,4.25,006,,688,775868S47082P05:25:00,Vale Transporte,-19.46468,-44.248138,775868S47082P05:25:006116081,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,75.0,1,0.0,7,2023-07-26185306740305:36:02,200ME60196N91486,200ME60166N91460,1,,2023-07-26 05:36:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6116081.0,6116517.0,05,trabalho,
-19.46468,-44.248138,2023-07-26,16:48:16,1853067403,14194,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P16:25:00,Vale Transporte,-19.439447,-44.219421,803430S47082P16:25:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:30:00,1.0,1,0.0,7,2023-07-26185306740316:48:16,200ME60166N91460,200ME60166N91460,2,,2023-07-26 16:48:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,16,casa,
-19.4482,-44.216213,2023-07-26,05:30:54,1873866833,12171,URBANO - VALE TRANSPORTE, ,4.25,035,,688,776023S47082P05:20:00,Vale Transporte,-19.460615,-44.241272,776023S47082P05:20:006116303,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,48.0,3,0.0,7,2023-07-26187386683305:30:54,200ME60200N91476,200ME60172N91464,1,,2023-07-26 05:30:54,2023-07-26 04:30:00,2023-07-27 04:29:59,6116303.0,6116063.0,05,transferencia,
-19.460615,-44.241272,2023-07-26,16:20:12,1873866833,11143,URBANO - VALE TRANSPORTE, ,2.12,003,,688,800204S47082P15:55:00,Vale Transporte,-19.4482,-44.216213,800204S47082P15:55:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:00:00,3.0,3,0.0,7,2023-07-26187386683316:20:12,200ME60172N91464,200ME60172N91464,2,,2023-07-26 16:20:12,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,16,casa,
-19.466801,-44.248573,2023-07-26,12:04:58,1874742305,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800230S47082P11:55:00,Vale Transporte,-19.455469,-44.208637,800230S47082P11:55:006116216,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,12:00:00,1.0,1,0.0,7,2023-07-26187474230512:04:58,200ME60164N91456,200ME60164N91456,2,,2023-07-26 12:04:58,2023-07-26 04:30:00,2023-07-27 04:29:59,6116216.0,6116216.0,12,casa,
-19.460033,-44.241222,2023-07-26,06:20:32,1878735587,11141,URBANO - VALE TRANSPORTE, ,2.12,001,,688,794517S47082P06:00:00,Vale Transporte,-19.425371,-44.230362,794517S47082P06:00:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,3.0,3,0.0,7,2023-07-26187873558706:20:32,200ME60172N91464,200ME60172N91464,2,,2023-07-26 06:20:32,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116065.0,06,casa,
-19.459553,-44.241604,2023-07-26,07:02:28,1878743779,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,920878S47082P06:30:00,Vale Transporte,-19.46797,-44.225967,920878S47082P06:30:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,3.0,13,0.0,7,2023-07-26187874377907:02:28,200ME60172N91464,200ME60188N91454,1,,2023-07-26 07:02:28,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6350481.0,07,trabalho,
-19.46797,-44.225967,2023-07-26,17:33:32,1878743779,16208,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775890S47082P17:20:00,Vale Transporte,-19.459553,-44.241604,775890S47082P17:20:006350481,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,13.0,13,0.0,7,2023-07-26187874377917:33:32,200ME60188N91454,200ME60188N91454,2,,2023-07-26 17:33:32,2023-07-26 04:30:00,2023-07-27 04:29:59,6350481.0,6350481.0,17,casa,
-19.414253,-44.227512,2023-07-26,06:38:16,1881781866,14191,URBANO - VALE TRANSPORTE, ,4.25,008,,688,775832S47082P06:35:00,Vale Transporte,-19.449844,-44.24419,775832S47082P06:35:006115935,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,98.0,4,0.0,7,2023-07-26188178186606:38:16,200ME60188N91514,200ME60170N91476,1,,2023-07-26 06:38:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6115935.0,6352780.0,06,outros motivos,
-19.449844,-44.24419,2023-07-26,13:30:30,1881781866,20014,URBANO - VALE TRANSPORTE, ,4.25,008,,688,775833S47082P13:25:00,Vale Transporte,-19.414253,-44.227512,775833S47082P13:25:006352780,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:30:00,4.0,4,0.0,7,2023-07-26188178186613:30:30,200ME60170N91476,200ME60170N91476,2,,2023-07-26 13:30:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6352780.0,6352780.0,13,casa,
-19.46353,-44.23888,2023-07-26,17:09:34,1881872778,14198,URBANO - VALE TRANSPORTE, ,4.25,009,,688,801306S47082P16:30:00,Vale Transporte,-19.414007,-44.223175,801306S47082P16:30:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,2.0,2,0.0,7,2023-07-26188187277817:09:34,200ME60174N91460,200ME60174N91460,2,,2023-07-26 17:09:34,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,17,casa,
-19.41617,-44.228233,2023-07-26,04:54:24,1881873018,12014,URBANO - VALE TRANSPORTE, ,4.25,007,,688,801299S47082P04:45:00,Vale Transporte,-19.46504,-44.248253,801299S47082P04:45:006115942,,Madrugada,04:30:00,98.0,1,,7,2023-07-26188187301804:54:24,200ME60188N91512,200ME60164N91458,1,,2023-07-26 04:54:24,2023-07-26 04:30:00,2023-07-27 04:29:59,6115942.0,6115898.0,04,transferencia,
-19.443583,-44.326927,2023-07-26,14:35:02,1881873018,16212,URBANO - VALE TRANSPORTE, ,4.25,012,,688,805176S47082P14:30:00,Vale Transporte,-19.46468,-44.248112,805176S47082P14:30:006415477,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,14:30:00,84.0,1,0.0,7,2023-07-26188187301814:35:02,200ME60084N91486,200ME60166N91460,3,,2023-07-26 14:35:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6415477.0,6116517.0,14,transferencia,
-19.46468,-44.248112,2023-07-26,15:08:50,1881873018,11142,URBANO - VALE TRANSPORTE, ,2.12,007,,688,775994S47082P14:50:00,Vale Transporte,-19.41617,-44.228233,775994S47082P14:50:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,15:00:00,1.0,1,0.0,7,2023-07-26188187301815:08:50,200ME60166N91460,200ME60164N91458,4,,2023-07-26 15:08:50,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6115898.0,15,casa,
-19.442247,-44.335464,2023-07-26,05:05:52,1881934330,16209,URBANO - VALE TRANSPORTE, ,4.25,012,,688,805176S47082P05:20:00,Vale Transporte,-19.467768,-44.244999,805176S47082P05:20:006116355,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Madrugada,05:00:00,84.0,10,0.0,7,2023-07-26188193433005:05:52,200ME60074N91488,200ME60168N91456,1,,2023-07-26 05:05:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6116355.0,,05,trabalho,
-19.425911,-44.228558,2023-07-26,07:34:08,1881978986,14193,URBANO - VALE TRANSPORTE, ,4.25,005,,688,775956S47082P07:30:00,Vale Transporte,-19.452391,-44.235374,775956S47082P07:30:006116074,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:30:00,78.0,15,0.0,7,2023-07-26188197898607:34:08,200ME60188N91502,200ME60178N91472,1,,2023-07-26 07:34:08,2023-07-26 04:30:00,2023-07-27 04:29:59,6116074.0,6352694.0,07,trabalho,
-19.460814,-44.241138,2023-07-26,20:42:56,1881982474,12169,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P20:25:00,Vale Transporte,-19.420116,-44.243744,804622S47082P20:25:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,20:30:00,3.0,3,0.0,7,2023-07-26188198247420:42:56,200ME60172N91464,200ME60172N91464,2,,2023-07-26 20:42:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,20,casa,
-19.427084,-44.222534,2023-07-26,04:51:34,1882002010,14190,URBANO - VALE TRANSPORTE, ,4.25,006,,688,775868S47082P04:50:00,Vale Transporte,-19.459589,-44.241398,775868S47082P04:50:006116518,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Madrugada,04:30:00,77.0,3,0.0,7,2023-07-26188200201004:51:34,200ME60194N91500,200ME60172N91464,1,,2023-07-26 04:51:34,2023-07-26 04:30:00,2023-07-27 04:29:59,6116518.0,6116065.0,04,transferencia,
